"Country or Area"|"Year"|"Area"|"Sex"|"Age"|"Record Type"|"Reliability"|"Source Year"|"Value"|"Value Footnotes"
"Spain"|"2018"|"Total"|"Male"|"76"|"Estimate - de jure"|"Final figure, complete"|"2019"|"139449"|"3"
"Spain"|"2018"|"Total"|"Male"|"77"|"Estimate - de jure"|"Final figure, complete"|"2019"|"165235"|"3"
"Spain"|"2018"|"Total"|"Male"|"78"|"Estimate - de jure"|"Final figure, complete"|"2019"|"104547"|"3"
"Spain"|"2018"|"Total"|"Male"|"79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"114678"|"3"
"Spain"|"2018"|"Total"|"Male"|"80"|"Estimate - de jure"|"Final figure, complete"|"2019"|"122878"|"3"
"Spain"|"2018"|"Total"|"Male"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"576201"|"3"
"Spain"|"2018"|"Total"|"Male"|"81"|"Estimate - de jure"|"Final figure, complete"|"2019"|"126373"|"3"
"Spain"|"2018"|"Total"|"Male"|"82"|"Estimate - de jure"|"Final figure, complete"|"2019"|"116890"|"3"
"Spain"|"2018"|"Total"|"Male"|"83"|"Estimate - de jure"|"Final figure, complete"|"2019"|"108045"|"3"
"Spain"|"2018"|"Total"|"Male"|"84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"102015"|"3"
"Spain"|"2018"|"Total"|"Male"|"85"|"Estimate - de jure"|"Final figure, complete"|"2019"|"92237"|"3"
"Spain"|"2018"|"Total"|"Male"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"345121"|"3"
"Spain"|"2018"|"Total"|"Male"|"86"|"Estimate - de jure"|"Final figure, complete"|"2019"|"79161"|"3"
"Spain"|"2018"|"Total"|"Male"|"87"|"Estimate - de jure"|"Final figure, complete"|"2019"|"69031"|"3"
"Spain"|"2018"|"Total"|"Male"|"88"|"Estimate - de jure"|"Final figure, complete"|"2019"|"56971"|"3"
"Spain"|"2018"|"Total"|"Male"|"89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"47721"|"3"
"Spain"|"2018"|"Total"|"Male"|"90"|"Estimate - de jure"|"Final figure, complete"|"2019"|"37340"|"3"
"Spain"|"2018"|"Total"|"Male"|"90 - 94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"122286"|"3"
"Spain"|"2018"|"Total"|"Male"|"91"|"Estimate - de jure"|"Final figure, complete"|"2019"|"30555"|"3"
"Spain"|"2018"|"Total"|"Male"|"92"|"Estimate - de jure"|"Final figure, complete"|"2019"|"23263"|"3"
"Spain"|"2018"|"Total"|"Male"|"93"|"Estimate - de jure"|"Final figure, complete"|"2019"|"17731"|"3"
"Spain"|"2018"|"Total"|"Male"|"94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"13397"|"3"
"Spain"|"2018"|"Total"|"Male"|"95"|"Estimate - de jure"|"Final figure, complete"|"2019"|"9547"|"3"
"Spain"|"2018"|"Total"|"Male"|"95 - 99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"24994"|"3"
"Spain"|"2018"|"Total"|"Male"|"96"|"Estimate - de jure"|"Final figure, complete"|"2019"|"6538"|"3"
"Spain"|"2018"|"Total"|"Male"|"97"|"Estimate - de jure"|"Final figure, complete"|"2019"|"4361"|"3"
"Spain"|"2018"|"Total"|"Male"|"98"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2736"|"3"
"Spain"|"2018"|"Total"|"Male"|"99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1812"|"3"
"Spain"|"2018"|"Total"|"Male"|"100 +"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1954"|"3"
"Spain"|"2018"|"Total"|"Female"|"Total"|"Estimate - de jure"|"Final figure, complete"|"2019"|"23776565"|"3"
"Spain"|"2018"|"Total"|"Female"|"0"|"Estimate - de jure"|"Final figure, complete"|"2019"|"190476"|"3"
"Spain"|"2018"|"Total"|"Female"|"0 - 4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1021825"|"3"
"Spain"|"2018"|"Total"|"Female"|"1"|"Estimate - de jure"|"Final figure, complete"|"2019"|"202147"|"3"
"Spain"|"2018"|"Total"|"Female"|"1 - 4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"831349"|"3"
"Spain"|"2018"|"Total"|"Female"|"2"|"Estimate - de jure"|"Final figure, complete"|"2019"|"207897"|"3"
"Spain"|"2018"|"Total"|"Female"|"3"|"Estimate - de jure"|"Final figure, complete"|"2019"|"211157"|"3"
"Spain"|"2018"|"Total"|"Female"|"4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"210148"|"3"
"Spain"|"2018"|"Total"|"Female"|"5"|"Estimate - de jure"|"Final figure, complete"|"2019"|"221884"|"3"
"Spain"|"2018"|"Total"|"Female"|"5 - 9"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1173107"|"3"
"Spain"|"2018"|"Total"|"Female"|"6"|"Estimate - de jure"|"Final figure, complete"|"2019"|"230457"|"3"
"Spain"|"2018"|"Total"|"Female"|"7"|"Estimate - de jure"|"Final figure, complete"|"2019"|"232880"|"3"
"Spain"|"2018"|"Total"|"Female"|"8"|"Estimate - de jure"|"Final figure, complete"|"2019"|"237416"|"3"
"Spain"|"2018"|"Total"|"Female"|"9"|"Estimate - de jure"|"Final figure, complete"|"2019"|"250470"|"3"
"Spain"|"2018"|"Total"|"Female"|"10"|"Estimate - de jure"|"Final figure, complete"|"2019"|"242352"|"3"
"Spain"|"2018"|"Total"|"Female"|"10 - 14"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1187213"|"3"
"Spain"|"2018"|"Total"|"Female"|"11"|"Estimate - de jure"|"Final figure, complete"|"2019"|"241038"|"3"
"Spain"|"2018"|"Total"|"Female"|"12"|"Estimate - de jure"|"Final figure, complete"|"2019"|"237508"|"3"
"Spain"|"2018"|"Total"|"Female"|"13"|"Estimate - de jure"|"Final figure, complete"|"2019"|"234472"|"3"
"Spain"|"2018"|"Total"|"Female"|"14"|"Estimate - de jure"|"Final figure, complete"|"2019"|"231843"|"3"
"Spain"|"2018"|"Total"|"Female"|"15"|"Estimate - de jure"|"Final figure, complete"|"2019"|"222757"|"3"
"Spain"|"2018"|"Total"|"Female"|"15 - 19"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1096393"|"3"
"Spain"|"2018"|"Total"|"Female"|"16"|"Estimate - de jure"|"Final figure, complete"|"2019"|"222281"|"3"
"Spain"|"2018"|"Total"|"Female"|"17"|"Estimate - de jure"|"Final figure, complete"|"2019"|"220463"|"3"
"Spain"|"2018"|"Total"|"Female"|"18"|"Estimate - de jure"|"Final figure, complete"|"2019"|"218351"|"3"
"Spain"|"2018"|"Total"|"Female"|"19"|"Estimate - de jure"|"Final figure, complete"|"2019"|"212541"|"3"
"Spain"|"2018"|"Total"|"Female"|"20"|"Estimate - de jure"|"Final figure, complete"|"2019"|"217460"|"3"
"Spain"|"2018"|"Total"|"Female"|"20 - 24"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1108013"|"3"
"Spain"|"2018"|"Total"|"Female"|"21"|"Estimate - de jure"|"Final figure, complete"|"2019"|"217647"|"3"
"Spain"|"2018"|"Total"|"Female"|"22"|"Estimate - de jure"|"Final figure, complete"|"2019"|"217672"|"3"
"Spain"|"2018"|"Total"|"Female"|"23"|"Estimate - de jure"|"Final figure, complete"|"2019"|"222368"|"3"
"Spain"|"2018"|"Total"|"Female"|"24"|"Estimate - de jure"|"Final figure, complete"|"2019"|"232866"|"3"
"Spain"|"2018"|"Total"|"Female"|"25"|"Estimate - de jure"|"Final figure, complete"|"2019"|"242275"|"3"
"Spain"|"2018"|"Total"|"Female"|"25 - 29"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1248016"|"3"
"Spain"|"2018"|"Total"|"Female"|"26"|"Estimate - de jure"|"Final figure, complete"|"2019"|"242539"|"3"
"Spain"|"2018"|"Total"|"Female"|"27"|"Estimate - de jure"|"Final figure, complete"|"2019"|"248411"|"3"
"Spain"|"2018"|"Total"|"Female"|"28"|"Estimate - de jure"|"Final figure, complete"|"2019"|"254130"|"3"
"Spain"|"2018"|"Total"|"Female"|"29"|"Estimate - de jure"|"Final figure, complete"|"2019"|"260661"|"3"
"Spain"|"2018"|"Total"|"Female"|"30"|"Estimate - de jure"|"Final figure, complete"|"2019"|"266513"|"3"
"Spain"|"2018"|"Total"|"Female"|"30 - 34"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1433338"|"3"
"Spain"|"2018"|"Total"|"Female"|"31"|"Estimate - de jure"|"Final figure, complete"|"2019"|"275476"|"3"
"Spain"|"2018"|"Total"|"Female"|"32"|"Estimate - de jure"|"Final figure, complete"|"2019"|"285189"|"3"
"Spain"|"2018"|"Total"|"Female"|"33"|"Estimate - de jure"|"Final figure, complete"|"2019"|"297756"|"3"
"Spain"|"2018"|"Total"|"Female"|"34"|"Estimate - de jure"|"Final figure, complete"|"2019"|"308404"|"3"
"Spain"|"2018"|"Total"|"Female"|"35"|"Estimate - de jure"|"Final figure, complete"|"2019"|"326778"|"3"
"Spain"|"2018"|"Total"|"Female"|"35 - 39"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1782153"|"3"
"Spain"|"2018"|"Total"|"Female"|"36"|"Estimate - de jure"|"Final figure, complete"|"2019"|"341353"|"3"
"Spain"|"2018"|"Total"|"Female"|"37"|"Estimate - de jure"|"Final figure, complete"|"2019"|"358725"|"3"
"Spain"|"2018"|"Total"|"Female"|"38"|"Estimate - de jure"|"Final figure, complete"|"2019"|"369592"|"3"
"Spain"|"2018"|"Total"|"Female"|"39"|"Estimate - de jure"|"Final figure, complete"|"2019"|"385705"|"3"
"Spain"|"2018"|"Total"|"Female"|"40"|"Estimate - de jure"|"Final figure, complete"|"2019"|"389820"|"3"
"Spain"|"2018"|"Total"|"Female"|"40 - 44"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1957725"|"3"
"Spain"|"2018"|"Total"|"Female"|"41"|"Estimate - de jure"|"Final figure, complete"|"2019"|"398114"|"3"
"Spain"|"2018"|"Total"|"Female"|"42"|"Estimate - de jure"|"Final figure, complete"|"2019"|"394279"|"3"
"Spain"|"2018"|"Total"|"Female"|"43"|"Estimate - de jure"|"Final figure, complete"|"2019"|"392869"|"3"
"Spain"|"2018"|"Total"|"Female"|"44"|"Estimate - de jure"|"Final figure, complete"|"2019"|"382643"|"3"
"Spain"|"2018"|"Total"|"Female"|"45"|"Estimate - de jure"|"Final figure, complete"|"2019"|"381275"|"3"
"Spain"|"2018"|"Total"|"Female"|"45 - 49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1865086"|"3"
"Spain"|"2018"|"Total"|"Female"|"46"|"Estimate - de jure"|"Final figure, complete"|"2019"|"376443"|"3"
"Spain"|"2018"|"Total"|"Female"|"47"|"Estimate - de jure"|"Final figure, complete"|"2019"|"371677"|"3"
"Spain"|"2018"|"Total"|"Female"|"48"|"Estimate - de jure"|"Final figure, complete"|"2019"|"369071"|"3"
"Spain"|"2018"|"Total"|"Female"|"49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"366620"|"3"
"Spain"|"2018"|"Total"|"Female"|"50"|"Estimate - de jure"|"Final figure, complete"|"2019"|"369875"|"3"
"Spain"|"2018"|"Total"|"Female"|"50 - 54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1800272"|"3"
"Spain"|"2018"|"Total"|"Female"|"51"|"Estimate - de jure"|"Final figure, complete"|"2019"|"360657"|"3"
"Spain"|"2018"|"Total"|"Female"|"52"|"Estimate - de jure"|"Final figure, complete"|"2019"|"359566"|"3"
"Spain"|"2018"|"Total"|"Female"|"53"|"Estimate - de jure"|"Final figure, complete"|"2019"|"363963"|"3"
"Spain"|"2018"|"Total"|"Female"|"54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"346211"|"3"
"Spain"|"2018"|"Total"|"Female"|"55"|"Estimate - de jure"|"Final figure, complete"|"2019"|"335759"|"3"
"Spain"|"2018"|"Total"|"Female"|"55 - 59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1626958"|"3"
"Spain"|"2018"|"Total"|"Female"|"56"|"Estimate - de jure"|"Final figure, complete"|"2019"|"328187"|"3"
"Spain"|"2018"|"Total"|"Female"|"57"|"Estimate - de jure"|"Final figure, complete"|"2019"|"329533"|"3"
"Spain"|"2018"|"Total"|"Female"|"58"|"Estimate - de jure"|"Final figure, complete"|"2019"|"320301"|"3"
"Spain"|"2018"|"Total"|"Female"|"59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"313178"|"3"
"Spain"|"2018"|"Total"|"Female"|"60"|"Estimate - de jure"|"Final figure, complete"|"2019"|"305835"|"3"
"Spain"|"2018"|"Total"|"Female"|"60 - 64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1397005"|"3"
"Spain"|"2018"|"Total"|"Female"|"61"|"Estimate - de jure"|"Final figure, complete"|"2019"|"285597"|"3"
"Spain"|"2018"|"Total"|"Female"|"62"|"Estimate - de jure"|"Final figure, complete"|"2019"|"276837"|"3"
"Spain"|"2018"|"Total"|"Female"|"63"|"Estimate - de jure"|"Final figure, complete"|"2019"|"264843"|"3"
"Spain"|"2018"|"Total"|"Female"|"64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"263893"|"3"
"Spain"|"2018"|"Total"|"Female"|"65"|"Estimate - de jure"|"Final figure, complete"|"2019"|"261586"|"3"
"Spain"|"2018"|"Total"|"Female"|"65 - 69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1258919"|"3"
"Spain"|"2018"|"Total"|"Female"|"66"|"Estimate - de jure"|"Final figure, complete"|"2019"|"245792"|"3"
"Spain"|"2018"|"Total"|"Female"|"67"|"Estimate - de jure"|"Final figure, complete"|"2019"|"240329"|"3"
"Spain"|"2018"|"Total"|"Female"|"68"|"Estimate - de jure"|"Final figure, complete"|"2019"|"250446"|"3"
"Spain"|"2018"|"Total"|"Female"|"69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"260766"|"3"
"Spain"|"2018"|"Total"|"Female"|"70"|"Estimate - de jure"|"Final figure, complete"|"2019"|"237638"|"3"
"Spain"|"2018"|"Total"|"Female"|"70 - 74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1143525"|"3"
"Spain"|"2018"|"Total"|"Female"|"71"|"Estimate - de jure"|"Final figure, complete"|"2019"|"227310"|"3"
"Spain"|"2018"|"Total"|"Female"|"72"|"Estimate - de jure"|"Final figure, complete"|"2019"|"236467"|"3"
"Spain"|"2018"|"Total"|"Female"|"73"|"Estimate - de jure"|"Final figure, complete"|"2019"|"223607"|"3"
"Spain"|"2018"|"Total"|"Female"|"74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"218503"|"3"
"Spain"|"2018"|"Total"|"Female"|"75"|"Estimate - de jure"|"Final figure, complete"|"2019"|"187041"|"3"
"Spain"|"2018"|"Total"|"Female"|"75 - 79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"859458"|"3"
"Spain"|"2018"|"Total"|"Female"|"76"|"Estimate - de jure"|"Final figure, complete"|"2019"|"170956"|"3"
"Spain"|"2018"|"Total"|"Female"|"77"|"Estimate - de jure"|"Final figure, complete"|"2019"|"208536"|"3"
"Spain"|"2018"|"Total"|"Female"|"78"|"Estimate - de jure"|"Final figure, complete"|"2019"|"138747"|"3"
"Spain"|"2018"|"Total"|"Female"|"79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"154178"|"3"
"Spain"|"2018"|"Total"|"Female"|"80"|"Estimate - de jure"|"Final figure, complete"|"2019"|"169635"|"3"
"Spain"|"2018"|"Total"|"Female"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"846440"|"3"
"Spain"|"2018"|"Total"|"Female"|"81"|"Estimate - de jure"|"Final figure, complete"|"2019"|"182958"|"3"
"Spain"|"2018"|"Total"|"Female"|"82"|"Estimate - de jure"|"Final figure, complete"|"2019"|"170614"|"3"
"Spain"|"2018"|"Total"|"Female"|"83"|"Estimate - de jure"|"Final figure, complete"|"2019"|"163290"|"3"
"Spain"|"2018"|"Total"|"Female"|"84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"159943"|"3"
"Spain"|"2018"|"Total"|"Female"|"85"|"Estimate - de jure"|"Final figure, complete"|"2019"|"149763"|"3"
"Spain"|"2018"|"Total"|"Female"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"608199"|"3"
"Spain"|"2018"|"Total"|"Female"|"86"|"Estimate - de jure"|"Final figure, complete"|"2019"|"132365"|"3"
"Spain"|"2018"|"Total"|"Female"|"87"|"Estimate - de jure"|"Final figure, complete"|"2019"|"124546"|"3"
"Spain"|"2018"|"Total"|"Female"|"88"|"Estimate - de jure"|"Final figure, complete"|"2019"|"106705"|"3"
"Spain"|"2018"|"Total"|"Female"|"89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"94820"|"3"
"Spain"|"2018"|"Total"|"Female"|"90"|"Estimate - de jure"|"Final figure, complete"|"2019"|"77820"|"3"
"Spain"|"2018"|"Total"|"Female"|"90 - 94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"278889"|"3"
"Spain"|"2018"|"Total"|"Female"|"91"|"Estimate - de jure"|"Final figure, complete"|"2019"|"67408"|"3"
"Spain"|"2018"|"Total"|"Female"|"92"|"Estimate - de jure"|"Final figure, complete"|"2019"|"54548"|"3"
"Spain"|"2018"|"Total"|"Female"|"93"|"Estimate - de jure"|"Final figure, complete"|"2019"|"44594"|"3"
"Spain"|"2018"|"Total"|"Female"|"94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"34519"|"3"
"Spain"|"2018"|"Total"|"Female"|"95"|"Estimate - de jure"|"Final figure, complete"|"2019"|"27109"|"3"
"Spain"|"2018"|"Total"|"Female"|"95 - 99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"74757"|"3"
"Spain"|"2018"|"Total"|"Female"|"96"|"Estimate - de jure"|"Final figure, complete"|"2019"|"18957"|"3"
"Spain"|"2018"|"Total"|"Female"|"97"|"Estimate - de jure"|"Final figure, complete"|"2019"|"13511"|"3"
"Spain"|"2018"|"Total"|"Female"|"98"|"Estimate - de jure"|"Final figure, complete"|"2019"|"8854"|"3"
"Spain"|"2018"|"Total"|"Female"|"99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"6326"|"3"
"Spain"|"2018"|"Total"|"Female"|"100 +"|"Estimate - de jure"|"Final figure, complete"|"2019"|"9274"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"Total"|"Estimate - de jure"|"Final figure, complete"|"2017"|"46549044.639391"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"0"|"Estimate - de jure"|"Final figure, complete"|"2017"|"393111.546705"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"0 - 4"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2118738.674068"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"1"|"Estimate - de jure"|"Final figure, complete"|"2017"|"419306.637323"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"1 - 4"|"Estimate - de jure"|"Final figure, complete"|"2017"|"1725627.127363"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"2"|"Estimate - de jure"|"Final figure, complete"|"2017"|"430002.737802"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"3"|"Estimate - de jure"|"Final figure, complete"|"2017"|"432553.829438"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"4"|"Estimate - de jure"|"Final figure, complete"|"2017"|"443763.9228"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"5"|"Estimate - de jure"|"Final figure, complete"|"2017"|"465524.605627"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"5 - 9"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2439003.766386"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"6"|"Estimate - de jure"|"Final figure, complete"|"2017"|"477114.662951"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"7"|"Estimate - de jure"|"Final figure, complete"|"2017"|"484828.541425"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"8"|"Estimate - de jure"|"Final figure, complete"|"2017"|"503365.898841"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"9"|"Estimate - de jure"|"Final figure, complete"|"2017"|"508170.057542"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"10"|"Estimate - de jure"|"Final figure, complete"|"2017"|"498278.804669"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"10 - 14"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2420260.234098"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"11"|"Estimate - de jure"|"Final figure, complete"|"2017"|"492158.081596"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"12"|"Estimate - de jure"|"Final figure, complete"|"2017"|"484994.753485"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"13"|"Estimate - de jure"|"Final figure, complete"|"2017"|"478697.383449"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"14"|"Estimate - de jure"|"Final figure, complete"|"2017"|"466131.210899"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"15"|"Estimate - de jure"|"Final figure, complete"|"2017"|"456325.014876"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"15 - 19"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2241215.734711"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"16"|"Estimate - de jure"|"Final figure, complete"|"2017"|"455071.258519"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"17"|"Estimate - de jure"|"Final figure, complete"|"2017"|"450441.627431"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"18"|"Estimate - de jure"|"Final figure, complete"|"2017"|"440898.071877"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"19"|"Estimate - de jure"|"Final figure, complete"|"2017"|"438479.762008"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"20"|"Estimate - de jure"|"Final figure, complete"|"2017"|"440242.153228"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"20 - 24"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2256183.937457"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"21"|"Estimate - de jure"|"Final figure, complete"|"2017"|"439573.862866"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"22"|"Estimate - de jure"|"Final figure, complete"|"2017"|"443647.252833"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"23"|"Estimate - de jure"|"Final figure, complete"|"2017"|"457135.190969"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"24"|"Estimate - de jure"|"Final figure, complete"|"2017"|"475585.477561"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"25"|"Estimate - de jure"|"Final figure, complete"|"2017"|"484756.028011"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"25 - 29"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2509326.833441"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"26"|"Estimate - de jure"|"Final figure, complete"|"2017"|"489701.700413"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"27"|"Estimate - de jure"|"Final figure, complete"|"2017"|"500151.070107"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"28"|"Estimate - de jure"|"Final figure, complete"|"2017"|"511781.92752"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"29"|"Estimate - de jure"|"Final figure, complete"|"2017"|"522936.10739"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"30"|"Estimate - de jure"|"Final figure, complete"|"2017"|"536515.261891"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"30 - 34"|"Estimate - de jure"|"Final figure, complete"|"2017"|"2903732.664958"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"31"|"Estimate - de jure"|"Final figure, complete"|"2017"|"555226.0441"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"32"|"Estimate - de jure"|"Final figure, complete"|"2017"|"578175.153479"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"33"|"Estimate - de jure"|"Final figure, complete"|"2017"|"601757.368268"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"34"|"Estimate - de jure"|"Final figure, complete"|"2017"|"632058.83722"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"35"|"Estimate - de jure"|"Final figure, complete"|"2017"|"667034.390712"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"35 - 39"|"Estimate - de jure"|"Final figure, complete"|"2017"|"3645297.195689"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"36"|"Estimate - de jure"|"Final figure, complete"|"2017"|"700969.965724"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"37"|"Estimate - de jure"|"Final figure, complete"|"2017"|"731045.582005"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"38"|"Estimate - de jure"|"Final figure, complete"|"2017"|"760992.57026"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"39"|"Estimate - de jure"|"Final figure, complete"|"2017"|"785254.686988"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"40"|"Estimate - de jure"|"Final figure, complete"|"2017"|"799213.732344"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"40 - 44"|"Estimate - de jure"|"Final figure, complete"|"2017"|"3964999.965725"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"41"|"Estimate - de jure"|"Final figure, complete"|"2017"|"804223.135929"|"3"
"Spain"|"2017"|"Total"|"Both Sexes"|"42"|"Estimate - de jure"|"Final figure, complete"|"2017"|"798998.914598"|"3"
